track_id,track_name,spotify_url,cover_image,lyrics,processing_time
3V6i8cMWu7Vd4Vk9BiUOiV,Monster Mash,https://open.spotify.com/track/3V6i8cMWu7Vd4Vk9BiUOiV,https://i.scdn.co/image/ab67616d0000b273d2fa2152828068546135ec69,Skipped for speed,2.2553443908691406
4d6eqRtpDX7tydHJGDZUBQ,She Drives Me Crazy,https://open.spotify.com/track/4d6eqRtpDX7tydHJGDZUBQ,https://i.scdn.co/image/ab67616d0000b273c573a4a852f010523c4ba383,Skipped for speed,2.69157075881958
2c5tyFBP9Z6YECjtu9URSi,Son of a Gun - Remastered for Fitness Beats,https://open.spotify.com/track/2c5tyFBP9Z6YECjtu9URSi,https://i.scdn.co/image/ab67616d0000b273dc0cd6a0eea6df0d8a7dea7e,Skipped for speed,2.375131368637085
1amRq1hFKK1vFCj2KNDfJV,Erotica,https://open.spotify.com/track/1amRq1hFKK1vFCj2KNDfJV,https://i.scdn.co/image/ab67616d0000b2736b44fa8f5415cc4c945117be,Skipped for speed,2.335812568664551
6eq79fqEoCZFyH24NmtGFK,Baby,https://open.spotify.com/track/6eq79fqEoCZFyH24NmtGFK,https://i.scdn.co/image/ab67616d0000b27373b70fa58651c155ec3fff3a,Skipped for speed,2.572810649871826
5I9sHwLDX28tLtzVgKLtpr,Everybody Loves Somebody,https://open.spotify.com/track/5I9sHwLDX28tLtzVgKLtpr,https://i.scdn.co/image/ab67616d0000b273ba93cb5d7f8450ac548e04b6,Skipped for speed,1.9293992519378662
0Hx249i8UGY4cWLjmo1eIH,Four to the Floor - Thin White Duke Mix; Short Version,https://open.spotify.com/track/0Hx249i8UGY4cWLjmo1eIH,https://i.scdn.co/image/ab67616d0000b273c4dda44fca5b55b814ca33bc,Skipped for speed,3.186441659927368
6ocbgoVGwYJhOv1GgI9NsF,7 rings,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,https://i.scdn.co/image/ab67616d0000b27356ac7b86e090f307e218e9c8,Skipped for speed,2.345262050628662
46Ey9Wcr7ULgsOhU2V3Rpk,Put Your Hand Up - Radio Mix,https://open.spotify.com/track/46Ey9Wcr7ULgsOhU2V3Rpk,https://i.scdn.co/image/ab67616d0000b273396b2552967ff41e845dfbf4,Skipped for speed,2.4181714057922363
0zxqfxaryaMnbfT8BEm9vk,2012 (It Ain't The End),https://open.spotify.com/track/0zxqfxaryaMnbfT8BEm9vk,https://i.scdn.co/image/ab67616d0000b2738c6940b3e3e7251393ffa4e3,Skipped for speed,2.0476784706115723
3ClBKQkKoaUQ6UOhe2xlJK,Good News,https://open.spotify.com/track/3ClBKQkKoaUQ6UOhe2xlJK,https://i.scdn.co/image/ab67616d0000b2735b8f30bc31faa93986a37d42,Skipped for speed,2.5425262451171875
1zHlj4dQ8ZAtrayhuDDmkY,Timber,https://open.spotify.com/track/1zHlj4dQ8ZAtrayhuDDmkY,https://i.scdn.co/image/ab67616d0000b27316f7ba31754ea8368bf63186,Skipped for speed,2.1208903789520264
0Yg9xipP8POqZetnhGh8x6,When You Tell Me That You Love Me (with Diana Ross),https://open.spotify.com/track/0Yg9xipP8POqZetnhGh8x6,https://i.scdn.co/image/ab67616d0000b2731d78472931a3c47d66444ee4,Skipped for speed,2.274887800216675
33XaLfS6lcitzafRtG2sVg,Don't Waste Your Time,https://open.spotify.com/track/33XaLfS6lcitzafRtG2sVg,https://i.scdn.co/image/ab67616d0000b2734ded83be3055a4884d131009,Skipped for speed,2.4269165992736816
5Db9VIdDsN5yu3Eu7CT0i4,Stay With Me,https://open.spotify.com/track/5Db9VIdDsN5yu3Eu7CT0i4,https://i.scdn.co/image/ab67616d0000b2734fb7193968e58e51c3db3ef4,Skipped for speed,2.5667240619659424
5qq1jQGxAtM1CxAh3FxL6u,Oh L'Amour - 2011 Remaster,https://open.spotify.com/track/5qq1jQGxAtM1CxAh3FxL6u,https://i.scdn.co/image/ab67616d0000b2733a8732dc49f6886a3ef3c42a,Skipped for speed,2.5537478923797607
0CcQNd8CINkwQfe1RDtGV6,Believer,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,https://i.scdn.co/image/ab67616d0000b2737956bd9a3d7a15e4c2e37cc6,Skipped for speed,2.4372940063476562
6kooDsorCpWVMGc994XjWN,Black Betty,https://open.spotify.com/track/6kooDsorCpWVMGc994XjWN,https://i.scdn.co/image/ab67616d0000b273fa5dcfc4b1b99a0598224758,Skipped for speed,2.700193166732788
225xvV8r1yKMHErSWivnow,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",https://open.spotify.com/track/225xvV8r1yKMHErSWivnow,https://i.scdn.co/image/ab67616d0000b273da8d92affd796f7e20af7375,Skipped for speed,2.6352601051330566
4RzkSrWPVv1DveFOd7gpNG,Hand on Your Heart,https://open.spotify.com/track/4RzkSrWPVv1DveFOd7gpNG,https://i.scdn.co/image/ab67616d0000b2730dd530f4c8e2424f3d31679a,Skipped for speed,1.9739699363708496
76D5nfZbYzZYfUZKGy73jy,7 Seconds (feat. Neneh Cherry),https://open.spotify.com/track/76D5nfZbYzZYfUZKGy73jy,https://i.scdn.co/image/ab67616d0000b273b27641785cd303ca55c8a5bd,Skipped for speed,2.9713239669799805
2SPFC3GXog3hBb24Ww9sFV,Stay,https://open.spotify.com/track/2SPFC3GXog3hBb24Ww9sFV,https://i.scdn.co/image/ab67616d0000b273aa2974f64a08050bb5283b27,Skipped for speed,2.531907796859741
2GOZBSkMkbQZQ3Vu1UK3Y2,I Like That,https://open.spotify.com/track/2GOZBSkMkbQZQ3Vu1UK3Y2,https://i.scdn.co/image/ab67616d0000b2737c5d30cfa8458d48d210dec5,Skipped for speed,2.5595386028289795
1Pg2yx1drvE8uJhMCnIpGN,Calendar Girl - Remastered,https://open.spotify.com/track/1Pg2yx1drvE8uJhMCnIpGN,https://i.scdn.co/image/ab67616d0000b273ac2be6ed6b32bfad5f140df5,Skipped for speed,2.876697540283203
5AjTZe2LOEXovYmwKffidT,Way Out West,https://open.spotify.com/track/5AjTZe2LOEXovYmwKffidT,https://i.scdn.co/image/ab67616d0000b273961cb89c8c44074d235f88bc,Skipped for speed,2.4764416217803955
71RVcxj9HH4r6bkxG7spaQ,Never Be the Same,https://open.spotify.com/track/71RVcxj9HH4r6bkxG7spaQ,https://i.scdn.co/image/ab67616d0000b2731f09965e9d8de6752d8051d7,Skipped for speed,2.34535813331604
4sz1Ng2Cgidfqqiy0pNL6R,The Reflex - Single Version; 2010 Remaster,https://open.spotify.com/track/4sz1Ng2Cgidfqqiy0pNL6R,https://i.scdn.co/image/ab67616d0000b273b66a8f4f3f57f2cc43c88775,Skipped for speed,2.3659517765045166
28IahcgGKn8QtXyag8SmX8,Baby It's You,https://open.spotify.com/track/28IahcgGKn8QtXyag8SmX8,https://i.scdn.co/image/ab67616d0000b2735afc97ef10f77b2a1492ad71,Skipped for speed,2.5521535873413086
0RZxn1grDbKTsBzHTHHLfi,Greenfields,https://open.spotify.com/track/0RZxn1grDbKTsBzHTHHLfi,https://i.scdn.co/image/ab67616d0000b27325cdbee8c3f77c62b6e39ad4,Skipped for speed,2.7782530784606934
2KzPXNOtIHNDmDzynPzDxr,Standing On The Outside,https://open.spotify.com/track/2KzPXNOtIHNDmDzynPzDxr,https://i.scdn.co/image/ab67616d0000b27306dc40069e45da5e5d9f90e6,Skipped for speed,2.6919257640838623
2BPfKiV9U0CR1dpUgeUwuH,She Drives Me Crazy,https://open.spotify.com/track/2BPfKiV9U0CR1dpUgeUwuH,https://i.scdn.co/image/ab67616d0000b273781b821ca96e39298d24d9b5,Skipped for speed,2.880155563354492
6JnRLa50GuHzF0ucg9AGMI,Wild Love,https://open.spotify.com/track/6JnRLa50GuHzF0ucg9AGMI,https://i.scdn.co/image/ab67616d0000b273c4127961c69cb0bcded4a4db,Skipped for speed,3.2242190837860107
051Au1EyNQqU7FaQAsysrJ,Good Times,https://open.spotify.com/track/051Au1EyNQqU7FaQAsysrJ,https://i.scdn.co/image/ab67616d0000b2737e6ea3d3540f1f0f069272b3,Skipped for speed,3.4633607864379883
3L0mVxjD0YZ2a47CJpz9sI,Space Invaders,https://open.spotify.com/track/3L0mVxjD0YZ2a47CJpz9sI,https://i.scdn.co/image/ab67616d0000b273b0c385e6bf71f862adc41485,Skipped for speed,2.6644458770751953
5EpYgTYGVPd43FG07Q6WVp,Rockin' for Myself,https://open.spotify.com/track/5EpYgTYGVPd43FG07Q6WVp,https://i.scdn.co/image/ab67616d0000b273e870de28c112072efbfeb328,Skipped for speed,3.0256831645965576
0t5gvCYBnURaGA4YWzEgQ5,Take Me,https://open.spotify.com/track/0t5gvCYBnURaGA4YWzEgQ5,https://i.scdn.co/image/ab67616d0000b273297799179dd442f79444d850,Skipped for speed,2.1457903385162354
6CdOcSuE9dHBzPAL8obZkj,Old Man Emu,https://open.spotify.com/track/6CdOcSuE9dHBzPAL8obZkj,https://i.scdn.co/image/ab67616d0000b273c008ef85518923c2c3b3b1be,Skipped for speed,3.232450246810913
4hrae8atte6cRlSC9a7VCO,Always On Time,https://open.spotify.com/track/4hrae8atte6cRlSC9a7VCO,https://i.scdn.co/image/ab67616d0000b273e37dce36d17a97c3011d1068,Skipped for speed,2.8645994663238525
53Mz9H5UvWMQUXHZnaZYKQ,Babooshka,https://open.spotify.com/track/53Mz9H5UvWMQUXHZnaZYKQ,https://i.scdn.co/image/ab67616d0000b273786b6e14d94db2177fe8f9df,Skipped for speed,3.4033660888671875
2fSSyRVMrYBUd1MZDYi9Ln,Wrap Me Up - Original Mix,https://open.spotify.com/track/2fSSyRVMrYBUd1MZDYi9Ln,https://i.scdn.co/image/ab67616d0000b273588d8c367995a84b18cc0587,Skipped for speed,3.9746439456939697
7lL2lMWNtzOcf5HnEudNgn,Everyday People,https://open.spotify.com/track/7lL2lMWNtzOcf5HnEudNgn,https://i.scdn.co/image/ab67616d0000b273980caf4dd525a15f08f8cb87,Skipped for speed,2.3039543628692627
24tO365YW6lcZr1hN4Ukzj,Tomorrow,https://open.spotify.com/track/24tO365YW6lcZr1hN4Ukzj,https://i.scdn.co/image/ab67616d0000b27372c3447a562fc7be1c8e1255,Skipped for speed,3.011685609817505
7vFoFDWqTX0mHzLfrF1Cfy,Cheerleader (Felix Jaehn Remix) - Radio Edit,https://open.spotify.com/track/7vFoFDWqTX0mHzLfrF1Cfy,https://i.scdn.co/image/ab67616d0000b27385ca00029c70d6b5b8372e96,Skipped for speed,3.1276943683624268
7kXmJwrZGIhDaLT9sNo3ut,Hey Boy Hey Girl,https://open.spotify.com/track/7kXmJwrZGIhDaLT9sNo3ut,https://i.scdn.co/image/ab67616d0000b27329dc59785f4c767fcbfc9e38,Skipped for speed,3.135106325149536
5s7xgzXtmY4gMjeSlgisjy,Easy Love,https://open.spotify.com/track/5s7xgzXtmY4gMjeSlgisjy,https://i.scdn.co/image/ab67616d0000b273681d6da9a0ab5ff23fadf0f9,Skipped for speed,3.024468421936035
2q95XoeFGixx8b5LNF6Ey1,Greenlight (feat. Flo Rida & LunchMoney Lewis),https://open.spotify.com/track/2q95XoeFGixx8b5LNF6Ey1,https://i.scdn.co/image/ab67616d0000b273079cdee961dd5d655a9badce,Skipped for speed,2.5104472637176514
3Dy4REq8O09IlgiwuHQ3sk,Waterloo,https://open.spotify.com/track/3Dy4REq8O09IlgiwuHQ3sk,https://i.scdn.co/image/ab67616d0000b27311c24dc7f5ef909381c0a7d6,Skipped for speed,2.7497780323028564
1UWnhkOGpKefx0cMBbCzvZ,Sunshine,https://open.spotify.com/track/1UWnhkOGpKefx0cMBbCzvZ,https://i.scdn.co/image/ab67616d0000b273830d6d5f0037c8aed27c6859,Skipped for speed,3.61590313911438
3j1bxj7MebPlPXVeiBiRnm,He Don't Love You - Remastered,https://open.spotify.com/track/3j1bxj7MebPlPXVeiBiRnm,https://i.scdn.co/image/ab67616d0000b273c26c16c6b599a919c482d01d,Skipped for speed,2.3364064693450928
76rCrPvrlLO4CyqAeaLu4o,Standing In the Way of Control,https://open.spotify.com/track/76rCrPvrlLO4CyqAeaLu4o,https://i.scdn.co/image/ab67616d0000b27387a6c5553a49ee35dfc25cf9,Skipped for speed,3.0187885761260986
1SfoXU9q0EZtlgSLlrYBju,Chains,https://open.spotify.com/track/1SfoXU9q0EZtlgSLlrYBju,https://i.scdn.co/image/ab67616d0000b27355aa91fe90af23863bca0f25,Skipped for speed,3.045999050140381
33CdK2WiQfodCIHiXfgoLJ,Changes,https://open.spotify.com/track/33CdK2WiQfodCIHiXfgoLJ,https://i.scdn.co/image/ab67616d0000b273eaea3c8408d2d21c05263d56,Skipped for speed,3.3176820278167725
7zdScymclyy48QjCvbYjm2,I See You Baby (feat. Gramma Funk),https://open.spotify.com/track/7zdScymclyy48QjCvbYjm2,https://i.scdn.co/image/ab67616d0000b273e86fe42a6311a55c0004e720,Skipped for speed,2.9059484004974365
7fWSIddv6LJG8ZXJFNVQyi,Nothing Really Matters,https://open.spotify.com/track/7fWSIddv6LJG8ZXJFNVQyi,https://i.scdn.co/image/ab67616d0000b2739cecff556a54c7460634b393,Skipped for speed,3.7367820739746094
3LRJbFT9rKoKv4aW7PuBJC,Longview,https://open.spotify.com/track/3LRJbFT9rKoKv4aW7PuBJC,https://i.scdn.co/image/ab67616d0000b273db89b08034de626ebee6823d,Skipped for speed,3.1443021297454834
4oIdw7pDWySkJd48DMORwt,Let It Be Me,https://open.spotify.com/track/4oIdw7pDWySkJd48DMORwt,https://i.scdn.co/image/ab67616d0000b273609aa1b335282c3e3ac4ac73,Skipped for speed,3.110110282897949
4V87hYB94wu8DFtd901riK,Satisfied,https://open.spotify.com/track/4V87hYB94wu8DFtd901riK,https://i.scdn.co/image/ab67616d0000b273edc27582d8f5c3a7c56893bf,Skipped for speed,2.8732142448425293
3tCwjWLicbjsMCvXhN0WOE,Rude,https://open.spotify.com/track/3tCwjWLicbjsMCvXhN0WOE,https://i.scdn.co/image/ab67616d0000b2730ee3a8b1f9762f0a1e69385d,Skipped for speed,3.002882719039917
6Yx181fZzA0YE2EkUsYruq,Big Plans,https://open.spotify.com/track/6Yx181fZzA0YE2EkUsYruq,https://i.scdn.co/image/ab67616d0000b2731e73efa2d0bbf457035e873f,Skipped for speed,2.471984386444092
5znn63OxSBuhiLG5LiB1uv,If I Only Had Time,https://open.spotify.com/track/5znn63OxSBuhiLG5LiB1uv,https://i.scdn.co/image/ab67616d0000b273c3711bc21bd6bdc5383927e7,Skipped for speed,3.0460622310638428
6UYe99X2ZfDPD6h5S6KnPD,Jet Black Heart,https://open.spotify.com/track/6UYe99X2ZfDPD6h5S6KnPD,https://i.scdn.co/image/ab67616d0000b273a30f516acb0e7e1f0f224ec1,Skipped for speed,3.230003833770752
4lFO4X6ef61SR6M1KXkSRN,Get Used to It,https://open.spotify.com/track/4lFO4X6ef61SR6M1KXkSRN,https://i.scdn.co/image/ab67616d0000b27312ac9b54e6b8cb850fed3256,Skipped for speed,3.374244213104248
6Epe685KrDmgqzlUYJHZSg,The Door,https://open.spotify.com/track/6Epe685KrDmgqzlUYJHZSg,https://i.scdn.co/image/ab67616d0000b273b034d912628fb636eedbf7c2,Skipped for speed,3.458902359008789
3DWOTqMQGp5q75fnVsWwaN,Hey There Delilah - Bonus Track,https://open.spotify.com/track/3DWOTqMQGp5q75fnVsWwaN,https://i.scdn.co/image/ab67616d0000b273596eb3b2abe78e33702b657f,Skipped for speed,3.576932191848755
1bWh6WbYzSFxsOKzE4EpUu,Good Days,https://open.spotify.com/track/1bWh6WbYzSFxsOKzE4EpUu,https://i.scdn.co/image/ab67616d0000b2738a8e89f89a2a8e3f9e9f1e0c,Skipped for speed,3.2480733394622803
3FDAd5vW4P7xe1GBNOLyfD,The One That You Love,https://open.spotify.com/track/3FDAd5vW4P7xe1GBNOLyfD,https://i.scdn.co/image/ab67616d0000b27348224db72657cad2c6cf7c34,Skipped for speed,3.208658456802368
6UUzt6LPtVNwy8l6jqu9C9,You're The One That I Want - From “Grease”,https://open.spotify.com/track/6UUzt6LPtVNwy8l6jqu9C9,https://i.scdn.co/image/ab67616d0000b273f24a708b3a02f314c0e4b46d,Skipped for speed,3.2690136432647705
21YnmkSDhUkmkkni22Svc4,In My Blood,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4,https://i.scdn.co/image/ab67616d0000b2733a2178ae7cf4e68cad643f7e,Skipped for speed,3.1481337547302246
5YKrfw8DX2XO3UpzMafU3m,Endless Love (with Mariah Carey),https://open.spotify.com/track/5YKrfw8DX2XO3UpzMafU3m,https://i.scdn.co/image/ab67616d0000b2739ad666bef28b02eff5476ddd,Skipped for speed,3.2933712005615234
6ioBgySxoeQKALvAeLEmId,Express Yourself,https://open.spotify.com/track/6ioBgySxoeQKALvAeLEmId,https://i.scdn.co/image/ab67616d0000b2736b44fa8f5415cc4c945117be,Skipped for speed,3.2605929374694824
6Szw3sQC5Zssr15AJsUY9J,Love To Love You Baby,https://open.spotify.com/track/6Szw3sQC5Zssr15AJsUY9J,https://i.scdn.co/image/ab67616d0000b273c51322f54ad592349d3ee847,Skipped for speed,3.2122838497161865
2XZfoXVg9cVsSNGIiPHPPh,Daylight,https://open.spotify.com/track/2XZfoXVg9cVsSNGIiPHPPh,https://i.scdn.co/image/ab67616d0000b273205182ba108cdaa51ce6bf86,Skipped for speed,3.5312774181365967
4vcfmp43IaxCKxd2auRune,Gonna Make It,https://open.spotify.com/track/4vcfmp43IaxCKxd2auRune,https://i.scdn.co/image/ab67616d0000b2736d138dda48edc0395af81e9d,Skipped for speed,3.459345579147339
015IsLQFXbEm0f541N2qoX,Red Lights,https://open.spotify.com/track/015IsLQFXbEm0f541N2qoX,https://i.scdn.co/image/ab67616d0000b2734f4944ceeffac9693cc90e40,Skipped for speed,3.1135826110839844
55c4EJs1SiBApX0mFZ7830,Ahead of Myself,https://open.spotify.com/track/55c4EJs1SiBApX0mFZ7830,https://i.scdn.co/image/ab67616d0000b273c981a537f52d545aa8658e94,Skipped for speed,2.8046951293945312
5iLvRrk04Bh6IDjefiEDSN,Am I Ever Gonna See Your Face Again,https://open.spotify.com/track/5iLvRrk04Bh6IDjefiEDSN,https://i.scdn.co/image/ab67616d0000b2731958573818cb6d7762f61f13,Skipped for speed,2.6729955673217773
6nbsaXBPuj2TWFS3GqgI4f,Better Than Love,https://open.spotify.com/track/6nbsaXBPuj2TWFS3GqgI4f,https://i.scdn.co/image/ab67616d0000b273df3d8fb47baeacc36d7df844,Skipped for speed,2.843419313430786
2MA3h5MsIglWsU5tVZ2jJD,I Really Don't Want to Know,https://open.spotify.com/track/2MA3h5MsIglWsU5tVZ2jJD,https://i.scdn.co/image/ab67616d0000b2732a78d5257049a45dd242bcb5,Skipped for speed,3.1389567852020264
5ZdrNnYV5VZWds4WXKf8kf,Ignorance,https://open.spotify.com/track/5ZdrNnYV5VZWds4WXKf8kf,https://i.scdn.co/image/ab67616d0000b273b9abbedc516dd297039977bd,Skipped for speed,3.1007001399993896
3r3XrpjHZVrK8dohg1gksD,Work On It,https://open.spotify.com/track/3r3XrpjHZVrK8dohg1gksD,https://i.scdn.co/image/ab67616d0000b273c2b8088bf48953a269f7a1fd,Skipped for speed,3.1644766330718994
3rq5w4bQGigXOfdN30ATJt,Do I Wanna Know?,https://open.spotify.com/track/3rq5w4bQGigXOfdN30ATJt,https://i.scdn.co/image/ab67616d0000b2730acf7f2eefe5bd36efbc26b4,Skipped for speed,2.9034230709075928
1gPZsYflLQSUNSqJzhpbA2,Mendocino,https://open.spotify.com/track/1gPZsYflLQSUNSqJzhpbA2,https://i.scdn.co/image/ab67616d0000b273cfa6bf39e92ea1184f099791,Skipped for speed,3.7437477111816406
7HuAVTtzubdCgGkQCIE1Ke,Sunday Morning,https://open.spotify.com/track/7HuAVTtzubdCgGkQCIE1Ke,https://i.scdn.co/image/ab67616d0000b27343ce3d7c5b2b07ce264512ff,Skipped for speed,3.2003872394561768
0d28khcov6AiegSCpG5TuT,Feel Good Inc.,https://open.spotify.com/track/0d28khcov6AiegSCpG5TuT,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf,Skipped for speed,3.3598685264587402
4P9qbRFA26qtfZNLCwizwH,Itchycoo Park (2012 Mono Remaster),https://open.spotify.com/track/4P9qbRFA26qtfZNLCwizwH,https://i.scdn.co/image/ab67616d0000b273a1cfbaf0e2079ce452f5292f,Skipped for speed,3.7338814735412598
48l7PNpT2fBoT4cdLW6EzP,Love Takes Time,https://open.spotify.com/track/48l7PNpT2fBoT4cdLW6EzP,https://i.scdn.co/image/ab67616d0000b2735084c69ed3f70e8fb139e1ea,Skipped for speed,3.145108461380005
3zByVQLvdXUaDTubfWkpCk,Sweet Caroline,https://open.spotify.com/track/3zByVQLvdXUaDTubfWkpCk,https://i.scdn.co/image/ab67616d0000b27326007318d27552db70e1cb95,Skipped for speed,3.039264678955078
5ueyLj6e6oVaTY0KQ6yLaA,All Shook Up,https://open.spotify.com/track/5ueyLj6e6oVaTY0KQ6yLaA,https://i.scdn.co/image/ab67616d0000b27320ee3e86e17f17239bef1f76,Skipped for speed,3.265733003616333
53Y0kdCa1CZ9gRqEuknfwy,Bang My Head (feat. Sia & Fetty Wap),https://open.spotify.com/track/53Y0kdCa1CZ9gRqEuknfwy,https://i.scdn.co/image/ab67616d0000b273048f37d7b1bba62b93f1009a,Skipped for speed,3.288076877593994
729niU7gAAMpn7UXM5L2aY,You've Not Changed,https://open.spotify.com/track/729niU7gAAMpn7UXM5L2aY,https://i.scdn.co/image/ab67616d0000b2739598a1c9fd2c9e6a3323a183,Skipped for speed,3.596078395843506
3jYRpwbctfqB77uU7T7K3U,Caught Up In You,https://open.spotify.com/track/3jYRpwbctfqB77uU7T7K3U,https://i.scdn.co/image/ab67616d0000b27330ffb48d5884a64a21e27068,Skipped for speed,2.387774705886841
5kqIPrATaCc2LqxVWzQGbk,7 Years,https://open.spotify.com/track/5kqIPrATaCc2LqxVWzQGbk,https://i.scdn.co/image/ab67616d0000b2732d94d0f04e9a58d1654b760b,Skipped for speed,3.2356338500976562
29FmGLB6Z3ymju4j2WBO9u,Supalonely,https://open.spotify.com/track/29FmGLB6Z3ymju4j2WBO9u,https://i.scdn.co/image/ab67616d0000b273df03c911423883de87b673d3,Skipped for speed,3.0456972122192383
3K4HG9evC7dg3N0R9cYqk4,One Step Closer,https://open.spotify.com/track/3K4HG9evC7dg3N0R9cYqk4,https://i.scdn.co/image/ab67616d0000b273e2f039481babe23658fc719a,Skipped for speed,3.500896692276001
3dJ1OgvUKWi46HcRF4hiSq,If I Die Young,https://open.spotify.com/track/3dJ1OgvUKWi46HcRF4hiSq,https://i.scdn.co/image/ab67616d0000b273fb5a44dd859c085acdf09de7,Skipped for speed,3.3042075634002686
6sbj89WozjblBMa5u41orw,Running Scared,https://open.spotify.com/track/6sbj89WozjblBMa5u41orw,https://i.scdn.co/image/ab67616d0000b2732b150c08d3c57a785b02c578,Skipped for speed,2.8626062870025635
4lDKORchTM8Rd0PFQFXTLX,Baby Baby,https://open.spotify.com/track/4lDKORchTM8Rd0PFQFXTLX,https://i.scdn.co/image/ab67616d0000b273f94b2a29ccc364e8faedce10,Skipped for speed,3.2027127742767334
7rpNuuoMbid56XkDsx2FjE,Black And White,https://open.spotify.com/track/7rpNuuoMbid56XkDsx2FjE,https://i.scdn.co/image/ab67616d0000b2733d13e91ce05c4e9b3e7201b7,Skipped for speed,2.963188886642456
3ebYtLVuV4HzEZUDcpZB9p,Lovin' You,https://open.spotify.com/track/3ebYtLVuV4HzEZUDcpZB9p,https://i.scdn.co/image/ab67616d0000b2731d3aab58dd4e235e7059b6a1,Skipped for speed,2.884165048599243
248OFOZef6ShXv6DGgbnxU,Saved,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU,https://i.scdn.co/image/ab67616d0000b273988ede5e1276e758b5f9e577,Skipped for speed,3.2946126461029053
5MFzQMkrl1FOOng9tq6R9r,Don't Wanna Know,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,https://i.scdn.co/image/ab67616d0000b273eec1912bbc2ff74b8203fe5f,Skipped for speed,3.221827268600464
2TSVJz7sJIUInkzWVJIsCf,I Can Dream About You,https://open.spotify.com/track/2TSVJz7sJIUInkzWVJIsCf,https://i.scdn.co/image/ab67616d0000b273e1b7bdd208bcfcd89d2dd1ed,Skipped for speed,3.3851072788238525
79BTOOl7Wb6swu7zlh6ddL,Spaceman,https://open.spotify.com/track/79BTOOl7Wb6swu7zlh6ddL,https://i.scdn.co/image/ab67616d0000b2737972a71a8bd676a54d6a564e,Skipped for speed,3.2153310775756836
5FBaWYaoA8j260ctveOa4a,New York,https://open.spotify.com/track/5FBaWYaoA8j260ctveOa4a,https://i.scdn.co/image/ab67616d0000b273407981084d79d283e24d428e,Skipped for speed,3.005124568939209
3AgY5gLURlcdYBVGv1RVm7,Luck Be A Lady,https://open.spotify.com/track/3AgY5gLURlcdYBVGv1RVm7,https://i.scdn.co/image/ab67616d0000b27320280fde86d8cf0fea539b8e,Skipped for speed,2.557776927947998
2WfaOiMkCvy7F5fcp2zZ8L,Take on Me,https://open.spotify.com/track/2WfaOiMkCvy7F5fcp2zZ8L,https://i.scdn.co/image/ab67616d0000b273e8dd4db47e7177c63b0b7d53,Skipped for speed,3.074023962020874
35zGjsxI020C2NPKp2fzS7,It's Gonna Be Me,https://open.spotify.com/track/35zGjsxI020C2NPKp2fzS7,https://i.scdn.co/image/ab67616d0000b273fceb9d92981970dbeea23257,Skipped for speed,3.219055414199829
7lPOxMMuMisUcWuIdgIIfg,My Little Girl,https://open.spotify.com/track/7lPOxMMuMisUcWuIdgIIfg,https://i.scdn.co/image/ab67616d0000b273a6f173ddeeeca55fc54cddf3,Skipped for speed,2.8046998977661133
4IRHwIZHzlHT1FQpRa5RdE,Goodbye Yellow Brick Road - Remastered 2014,https://open.spotify.com/track/4IRHwIZHzlHT1FQpRa5RdE,https://i.scdn.co/image/ab67616d0000b273f72f1e38e9bd48f18a17ed9b,Skipped for speed,3.1177031993865967
1mP8BJQBRZWjSQLVmxQEyG,There'll Be Sad Songs (To Make You Cry),https://open.spotify.com/track/1mP8BJQBRZWjSQLVmxQEyG,https://i.scdn.co/image/ab67616d0000b27389ec8c852dee33fe4b50bec5,Skipped for speed,3.203984022140503
6dViIgkYIRccNImPln58rS,Angel,https://open.spotify.com/track/6dViIgkYIRccNImPln58rS,https://i.scdn.co/image/ab67616d0000b273d6ab2ff415cc6b28ab27ac5d,Skipped for speed,3.666377544403076
45tseiRk0tNNZwkejJGwJn,Centerfold,https://open.spotify.com/track/45tseiRk0tNNZwkejJGwJn,https://i.scdn.co/image/ab67616d0000b273e46edb67ca8143eda483b22c,Skipped for speed,3.1881649494171143
0gVIAgQfc45fa2uA4t94IT,Band of Gold,https://open.spotify.com/track/0gVIAgQfc45fa2uA4t94IT,https://i.scdn.co/image/ab67616d0000b273c1476a189ffa35a022eacbaa,Skipped for speed,2.992677688598633
6tBdTwcyyGq1HU3PXgZK82,All The Things She Said,https://open.spotify.com/track/6tBdTwcyyGq1HU3PXgZK82,https://i.scdn.co/image/ab67616d0000b273c89e1e4a35aadce919f33dac,Skipped for speed,2.8032028675079346
7BnsbdzyzwT34HjiQPzFBD,Count On Me,https://open.spotify.com/track/7BnsbdzyzwT34HjiQPzFBD,https://i.scdn.co/image/ab67616d0000b27373231f79c9fd3af169b43a53,Skipped for speed,3.90736985206604
3MrRksHupTVEQ7YbA0FsZK,The Final Countdown,https://open.spotify.com/track/3MrRksHupTVEQ7YbA0FsZK,https://i.scdn.co/image/ab67616d0000b273f5e30500f0eec7d92b159eae,Skipped for speed,2.899055242538452
